id,employee_id,name,role,department,email,phone,joining_date,notice_period_days,previous_hospital,previous_experience_years,current_salary,status,last_updated
789,EMP0789,Sarah Wilson,Nurse,Pediatrics,employee789@healthcare.com,+1-349-535-1136,2022-03-06,30,General Medical Center,6,136057,Active,2025-12-12T07:51:19.481637
790,EMP0790,Jessica Johnson,Nurse,Emergency,employee790@healthcare.com,+1-938-770-7349,2024-12-23,90,Care Hospital,3,148635,Active,2025-12-12T07:51:19.481637
791,EMP0791,Michael Smith,Receptionist,Pediatrics,employee791@healthcare.com,+1-947-862-7643,2021-02-24,30,Central Hospital,5,98223,Active,2025-12-12T07:51:19.481637
792,EMP0792,Jessica Davis,Lab Technician,Emergency,employee792@healthcare.com,+1-814-293-6407,2022-09-04,90,General Medical Center,2,143351,Active,2025-12-12T07:51:19.481637
793,EMP0793,David Williams,Doctor,Emergency,employee793@healthcare.com,+1-872-172-6747,2022-11-24,30,Central Hospital,6,60652,On Leave,2025-12-12T07:51:19.481637
794,EMP0794,David Johnson,Doctor,Emergency,employee794@healthcare.com,+1-716-427-9233,2022-08-06,90,City Hospital,15,65389,On Leave,2025-12-12T07:51:19.481637
795,EMP0795,Emily Brown,Doctor,Surgery,employee795@healthcare.com,+1-364-607-9796,2024-12-28,90,City Hospital,9,104423,Active,2025-12-12T07:51:19.481637
796,EMP0796,David Wilson,Nurse,Surgery,employee796@healthcare.com,+1-610-792-3771,2025-03-08,60,General Medical Center,2,107289,Active,2025-12-12T07:51:19.481637
797,EMP0797,Maria Williams,Nurse,Orthopedics,employee797@healthcare.com,+1-835-482-6243,2021-08-27,90,City Hospital,6,126706,Active,2025-12-12T07:51:19.481637
798,EMP0798,John Williams,Nurse,Pediatrics,employee798@healthcare.com,+1-733-831-4943,2021-08-01,60,Central Hospital,1,87375,Active,2025-12-12T07:51:19.481637
799,EMP0799,Robert Smith,Administrator,Surgery,employee799@healthcare.com,+1-327-334-7182,2023-03-16,90,Care Hospital,7,62543,Active,2025-12-12T07:51:19.481637
800,EMP0800,David Wilson,Lab Technician,Surgery,employee800@healthcare.com,+1-663-303-8507,2024-11-16,60,Central Hospital,7,121853,Active,2025-12-12T07:51:19.481637
801,EMP0801,David Davis,Administrator,Emergency,employee801@healthcare.com,+1-720-254-1703,2025-08-07,30,Care Hospital,10,107231,On Leave,2025-12-12T07:51:19.481637
802,EMP0802,James Taylor,Lab Technician,Pediatrics,employee802@healthcare.com,+1-297-380-5666,2022-01-23,30,General Medical Center,1,134805,Active,2025-12-12T07:51:19.481637
803,EMP0803,Michael Davis,Receptionist,Neurology,employee803@healthcare.com,+1-302-987-7174,2022-01-08,30,General Medical Center,6,60325,On Leave,2025-12-12T07:51:19.481637
804,EMP0804,Maria Brown,Doctor,Emergency,employee804@healthcare.com,+1-900-802-5774,2024-06-09,90,Care Hospital,10,91896,On Leave,2025-12-12T07:51:19.481637
805,EMP0805,Michael Taylor,Administrator,Surgery,employee805@healthcare.com,+1-455-925-8109,2022-10-05,30,City Hospital,12,67357,Active,2025-12-12T07:51:19.481637
806,EMP0806,Lisa Williams,Pharmacist,Cardiology,employee806@healthcare.com,+1-811-100-8363,2022-05-09,90,Metro Clinic,9,149895,Active,2025-12-12T07:51:19.481637
807,EMP0807,Maria Taylor,Nurse,Surgery,employee807@healthcare.com,+1-350-392-8300,2022-06-03,90,Metro Clinic,4,60187,Active,2025-12-12T07:51:19.481637
808,EMP0808,Sarah Davis,Nurse,Surgery,employee808@healthcare.com,+1-280-159-5872,2024-01-03,30,Care Hospital,3,136762,On Leave,2025-12-12T07:51:19.481637
809,EMP0809,James Williams,Nurse,Neurology,employee809@healthcare.com,+1-677-950-7120,2023-02-09,60,Care Hospital,1,93059,Active,2025-12-12T07:51:19.481637
810,EMP0810,Michael Anderson,Lab Technician,Cardiology,employee810@healthcare.com,+1-340-630-4977,2022-08-31,30,City Hospital,0,128161,On Leave,2025-12-12T07:51:19.481637
811,EMP0811,David Wilson,Doctor,Emergency,employee811@healthcare.com,+1-440-851-4925,2024-02-04,90,City Hospital,9,44651,Active,2025-12-12T07:51:19.481637
812,EMP0812,David Smith,Doctor,Orthopedics,employee812@healthcare.com,+1-935-226-4280,2023-01-24,90,General Medical Center,1,74830,Active,2025-12-12T07:51:19.481637
813,EMP0813,Lisa Williams,Receptionist,Neurology,employee813@healthcare.com,+1-672-438-1470,2023-08-19,60,Central Hospital,1,79388,Active,2025-12-12T07:51:19.481637
814,EMP0814,Jessica Wilson,Receptionist,Orthopedics,employee814@healthcare.com,+1-243-687-8713,2022-09-15,90,Central Hospital,14,85921,Active,2025-12-12T07:51:19.481637
815,EMP0815,Maria Wilson,Doctor,Orthopedics,employee815@healthcare.com,+1-459-302-5892,2021-04-22,30,Care Hospital,3,104756,Active,2025-12-12T07:51:19.481637
816,EMP0816,Jessica Miller,Lab Technician,Emergency,employee816@healthcare.com,+1-841-128-1403,2023-05-16,60,Metro Clinic,10,141765,Active,2025-12-12T07:51:19.481637
817,EMP0817,David Taylor,Lab Technician,Emergency,employee817@healthcare.com,+1-249-723-4991,2021-04-11,60,Metro Clinic,0,91316,Active,2025-12-12T07:51:19.481637
818,EMP0818,John Williams,Doctor,Neurology,employee818@healthcare.com,+1-661-173-4948,2023-01-24,30,General Medical Center,1,80065,On Leave,2025-12-12T07:51:19.481637
819,EMP0819,Maria Smith,Nurse,Emergency,employee819@healthcare.com,+1-610-423-6432,2024-09-20,60,Central Hospital,10,55404,Active,2025-12-12T07:51:19.481637
820,EMP0820,Michael Williams,Nurse,Orthopedics,employee820@healthcare.com,+1-530-648-8595,2023-05-23,30,Care Hospital,11,82862,On Leave,2025-12-12T07:51:19.481637
821,EMP0821,Lisa Miller,Administrator,Orthopedics,employee821@healthcare.com,+1-984-217-4156,2021-05-06,60,Metro Clinic,15,97901,On Leave,2025-12-12T07:51:19.481637
822,EMP0822,James Moore,Doctor,Emergency,employee822@healthcare.com,+1-952-338-5770,2022-01-12,30,General Medical Center,2,107706,Active,2025-12-12T07:51:19.481637
823,EMP0823,Emily Miller,Administrator,Emergency,employee823@healthcare.com,+1-443-637-5347,2021-02-14,30,General Medical Center,1,136750,On Leave,2025-12-12T07:51:19.481637
824,EMP0824,Maria Johnson,Administrator,Cardiology,employee824@healthcare.com,+1-661-570-4074,2021-01-19,30,City Hospital,9,116733,Active,2025-12-12T07:51:19.481637
825,EMP0825,James Davis,Pharmacist,Neurology,employee825@healthcare.com,+1-796-121-4699,2023-06-03,60,Central Hospital,0,148882,On Leave,2025-12-12T07:51:19.481637
826,EMP0826,Maria Brown,Administrator,Surgery,employee826@healthcare.com,+1-521-568-1997,2023-02-08,30,Metro Clinic,10,132949,On Leave,2025-12-12T07:51:19.481637
827,EMP0827,Michael Moore,Nurse,Orthopedics,employee827@healthcare.com,+1-433-419-7281,2024-04-24,60,Care Hospital,2,46821,Active,2025-12-12T07:51:19.481637
828,EMP0828,Jessica Brown,Lab Technician,Pediatrics,employee828@healthcare.com,+1-661-623-7309,2023-12-19,60,General Medical Center,7,106156,Active,2025-12-12T07:51:19.481637
829,EMP0829,Sarah Johnson,Nurse,Emergency,employee829@healthcare.com,+1-283-850-9442,2022-10-14,60,Care Hospital,7,58135,On Leave,2025-12-12T07:51:19.481637
830,EMP0830,Jessica Taylor,Lab Technician,Cardiology,employee830@healthcare.com,+1-314-261-8870,2025-02-10,90,Care Hospital,9,103347,Active,2025-12-12T07:51:19.481637
831,EMP0831,Michael Anderson,Receptionist,Orthopedics,employee831@healthcare.com,+1-906-345-7528,2025-06-16,60,Metro Clinic,4,106909,Active,2025-12-12T07:51:19.481637
832,EMP0832,Lisa Taylor,Receptionist,Cardiology,employee832@healthcare.com,+1-489-975-6531,2023-05-26,30,City Hospital,12,50780,Active,2025-12-12T07:51:19.481637
833,EMP0833,Sarah Miller,Lab Technician,Neurology,employee833@healthcare.com,+1-586-329-1927,2023-05-21,60,Central Hospital,12,117837,Active,2025-12-12T07:51:19.481637
834,EMP0834,Sarah Moore,Nurse,Emergency,employee834@healthcare.com,+1-457-996-2273,2024-09-16,90,City Hospital,12,66308,Active,2025-12-12T07:51:19.481637
835,EMP0835,Robert Davis,Doctor,Neurology,employee835@healthcare.com,+1-281-409-9672,2020-12-26,30,Metro Clinic,1,118473,Active,2025-12-12T07:51:19.481637
836,EMP0836,Emily Smith,Nurse,Surgery,employee836@healthcare.com,+1-943-982-8036,2025-01-15,30,Metro Clinic,0,59939,Active,2025-12-12T07:51:19.481637
837,EMP0837,Emily Johnson,Pharmacist,Cardiology,employee837@healthcare.com,+1-995-436-6327,2022-01-26,60,City Hospital,8,131160,On Leave,2025-12-12T07:51:19.490093
838,EMP0838,Lisa Taylor,Nurse,Surgery,employee838@healthcare.com,+1-884-298-5658,2022-12-18,90,City Hospital,1,93329,Active,2025-12-12T07:51:19.490093
839,EMP0839,Maria Johnson,Administrator,Pediatrics,employee839@healthcare.com,+1-513-296-4993,2025-07-22,90,Central Hospital,7,114371,Active,2025-12-12T07:51:19.490093
840,EMP0840,David Williams,Lab Technician,Pediatrics,employee840@healthcare.com,+1-808-417-1386,2023-08-12,30,Central Hospital,11,67121,Active,2025-12-12T07:51:19.490093
841,EMP0841,Emily Davis,Lab Technician,Cardiology,employee841@healthcare.com,+1-749-895-3605,2021-01-04,60,Central Hospital,2,64726,Active,2025-12-12T07:51:19.490093
842,EMP0842,Lisa Miller,Lab Technician,Emergency,employee842@healthcare.com,+1-862-296-2599,2021-01-08,90,Central Hospital,7,141868,Active,2025-12-12T07:51:19.490093
843,EMP0843,Lisa Miller,Receptionist,Pediatrics,employee843@healthcare.com,+1-383-355-4370,2021-06-29,90,City Hospital,9,60755,On Leave,2025-12-12T07:51:19.490093
844,EMP0844,James Johnson,Nurse,Pediatrics,employee844@healthcare.com,+1-816-290-4909,2024-05-01,90,City Hospital,12,112291,On Leave,2025-12-12T07:51:19.490093
845,EMP0845,Robert Miller,Doctor,Orthopedics,employee845@healthcare.com,+1-831-773-9329,2023-10-27,90,Central Hospital,13,86140,Active,2025-12-12T07:51:19.490093
846,EMP0846,Sarah Taylor,Lab Technician,Pediatrics,employee846@healthcare.com,+1-276-836-5723,2025-06-01,60,Care Hospital,13,107416,On Leave,2025-12-12T07:51:19.490093
847,EMP0847,Michael Smith,Receptionist,Cardiology,employee847@healthcare.com,+1-858-216-3987,2021-02-17,60,Metro Clinic,11,57062,Active,2025-12-12T07:51:19.490093
848,EMP0848,Michael Anderson,Doctor,Cardiology,employee848@healthcare.com,+1-441-705-6879,2022-01-23,90,General Medical Center,0,101540,Active,2025-12-12T07:51:19.490093
849,EMP0849,Sarah Williams,Receptionist,Orthopedics,employee849@healthcare.com,+1-200-861-2536,2024-01-14,60,General Medical Center,10,90414,Active,2025-12-12T07:51:19.490093
850,EMP0850,Lisa Davis,Administrator,Neurology,employee850@healthcare.com,+1-353-775-2264,2023-08-22,60,Metro Clinic,4,50061,On Leave,2025-12-12T07:51:19.490093
851,EMP0851,Sarah Smith,Lab Technician,Orthopedics,employee851@healthcare.com,+1-686-439-4266,2024-06-03,90,Metro Clinic,1,141504,Active,2025-12-12T07:51:19.490093
852,EMP0852,David Smith,Receptionist,Emergency,employee852@healthcare.com,+1-515-711-6863,2023-04-24,60,Care Hospital,13,50794,On Leave,2025-12-12T07:51:19.490093
853,EMP0853,Jessica Wilson,Nurse,Surgery,employee853@healthcare.com,+1-435-939-5009,2024-07-26,60,General Medical Center,12,76740,Active,2025-12-12T07:51:19.490093
854,EMP0854,Emily Johnson,Lab Technician,Neurology,employee854@healthcare.com,+1-449-239-4447,2025-01-26,30,General Medical Center,9,72994,Active,2025-12-12T07:51:19.490093
855,EMP0855,Sarah Wilson,Nurse,Orthopedics,employee855@healthcare.com,+1-410-366-8124,2025-04-09,60,Care Hospital,12,82900,On Leave,2025-12-12T07:51:19.490093
856,EMP0856,Emily Taylor,Doctor,Neurology,employee856@healthcare.com,+1-388-346-5106,2021-07-08,60,Metro Clinic,3,113090,Active,2025-12-12T07:51:19.490093
857,EMP0857,Sarah Wilson,Nurse,Emergency,employee857@healthcare.com,+1-711-902-5898,2022-04-08,30,City Hospital,3,85525,Active,2025-12-12T07:51:19.490093
858,EMP0858,Maria Moore,Doctor,Cardiology,employee858@healthcare.com,+1-841-854-4230,2021-07-22,90,Central Hospital,15,133303,Active,2025-12-12T07:51:19.490093
859,EMP0859,Jessica Smith,Nurse,Orthopedics,employee859@healthcare.com,+1-423-430-5919,2021-10-04,60,City Hospital,4,87164,Active,2025-12-12T07:51:19.490093
860,EMP0860,Michael Davis,Receptionist,Pediatrics,employee860@healthcare.com,+1-800-434-2021,2024-07-10,30,Metro Clinic,1,123544,Active,2025-12-12T07:51:19.490093
861,EMP0861,Robert Johnson,Receptionist,Pediatrics,employee861@healthcare.com,+1-860-549-9598,2025-03-02,90,City Hospital,14,80701,Active,2025-12-12T07:51:19.490093
862,EMP0862,Maria Anderson,Doctor,Emergency,employee862@healthcare.com,+1-655-959-2552,2023-02-04,90,City Hospital,5,108144,Active,2025-12-12T07:51:19.490093
863,EMP0863,Maria Wilson,Lab Technician,Emergency,employee863@healthcare.com,+1-717-183-1692,2021-04-20,60,Care Hospital,6,146568,Active,2025-12-12T07:51:19.490093
864,EMP0864,Maria Taylor,Nurse,Surgery,employee864@healthcare.com,+1-455-716-6674,2024-01-11,90,Care Hospital,0,116276,On Leave,2025-12-12T07:51:19.490093
865,EMP0865,David Smith,Nurse,Neurology,employee865@healthcare.com,+1-554-540-9608,2024-07-08,90,Care Hospital,2,114681,Active,2025-12-12T07:51:19.490093
866,EMP0866,Maria Johnson,Lab Technician,Pediatrics,employee866@healthcare.com,+1-694-442-9798,2021-01-25,30,Metro Clinic,12,73224,Active,2025-12-12T07:51:19.490093
867,EMP0867,Maria Johnson,Lab Technician,Emergency,employee867@healthcare.com,+1-924-616-2764,2021-09-02,30,Central Hospital,5,130037,Active,2025-12-12T07:51:19.490093
868,EMP0868,Jessica Davis,Lab Technician,Neurology,employee868@healthcare.com,+1-767-586-8251,2023-09-29,30,General Medical Center,12,62424,Active,2025-12-12T07:51:19.490093
869,EMP0869,Lisa Williams,Doctor,Surgery,employee869@healthcare.com,+1-425-985-2473,2021-11-23,90,Central Hospital,5,58675,Active,2025-12-12T07:51:19.490093
870,EMP0870,Maria Brown,Administrator,Surgery,employee870@healthcare.com,+1-746-814-4580,2024-02-20,30,Care Hospital,15,89077,Active,2025-12-12T07:51:19.490093
871,EMP0871,John Davis,Doctor,Neurology,employee871@healthcare.com,+1-899-337-4185,2022-07-01,30,Central Hospital,14,119389,Active,2025-12-12T07:51:19.490093
872,EMP0872,David Davis,Lab Technician,Neurology,employee872@healthcare.com,+1-910-906-2350,2022-08-16,60,General Medical Center,1,67358,Active,2025-12-12T07:51:19.490093
873,EMP0873,Michael Moore,Doctor,Emergency,employee873@healthcare.com,+1-676-592-1751,2021-02-22,90,Central Hospital,0,92461,On Leave,2025-12-12T07:51:19.490093
874,EMP0874,Robert Taylor,Nurse,Cardiology,employee874@healthcare.com,+1-731-820-1618,2023-08-21,30,Metro Clinic,12,133424,On Leave,2025-12-12T07:51:19.490093
875,EMP0875,Lisa Davis,Administrator,Pediatrics,employee875@healthcare.com,+1-573-634-5902,2023-12-02,60,Metro Clinic,1,53275,On Leave,2025-12-12T07:51:19.490093
876,EMP0876,Michael Moore,Administrator,Orthopedics,employee876@healthcare.com,+1-558-302-9394,2022-06-10,30,Metro Clinic,6,131131,Active,2025-12-12T07:51:19.490093
877,EMP0877,Sarah Johnson,Administrator,Orthopedics,employee877@healthcare.com,+1-554-441-1734,2024-09-26,60,General Medical Center,12,134125,Active,2025-12-12T07:51:19.490093
878,EMP0878,John Moore,Nurse,Neurology,employee878@healthcare.com,+1-252-730-6789,2025-11-08,30,Care Hospital,5,55051,Active,2025-12-12T07:51:19.490093
879,EMP0879,Sarah Smith,Lab Technician,Pediatrics,employee879@healthcare.com,+1-526-664-3773,2024-11-10,30,Care Hospital,4,78068,Active,2025-12-12T07:51:19.490093
880,EMP0880,Robert Davis,Doctor,Surgery,employee880@healthcare.com,+1-994-219-6117,2023-10-16,90,General Medical Center,9,136443,Active,2025-12-12T07:51:19.490093
881,EMP0881,Sarah Davis,Doctor,Surgery,employee881@healthcare.com,+1-997-123-5799,2022-08-14,90,Central Hospital,6,103170,Active,2025-12-12T07:51:19.490093
882,EMP0882,Robert Williams,Nurse,Orthopedics,employee882@healthcare.com,+1-587-109-4014,2025-04-06,30,City Hospital,9,42182,On Leave,2025-12-12T07:51:19.490093
883,EMP0883,Michael Smith,Lab Technician,Pediatrics,employee883@healthcare.com,+1-267-910-4505,2025-08-20,30,Care Hospital,15,121960,On Leave,2025-12-12T07:51:19.490093
884,EMP0884,David Johnson,Administrator,Orthopedics,employee884@healthcare.com,+1-294-960-2502,2024-05-28,90,Care Hospital,7,120324,Active,2025-12-12T07:51:19.490093
885,EMP0885,Emily Smith,Nurse,Pediatrics,employee885@healthcare.com,+1-585-515-4133,2025-05-04,90,Central Hospital,1,68783,Active,2025-12-12T07:51:19.490093
886,EMP0886,Maria Wilson,Administrator,Emergency,employee886@healthcare.com,+1-554-978-4741,2025-06-25,30,Metro Clinic,11,98647,Active,2025-12-12T07:51:19.490093
887,EMP0887,Sarah Brown,Administrator,Surgery,employee887@healthcare.com,+1-777-757-5138,2023-07-11,90,Central Hospital,12,84888,Active,2025-12-12T07:51:19.490093
888,EMP0888,John Miller,Nurse,Orthopedics,employee888@healthcare.com,+1-921-195-3185,2024-07-03,60,General Medical Center,14,117076,Active,2025-12-12T07:51:19.490093
889,EMP0889,John Smith,Doctor,Surgery,employee889@healthcare.com,+1-754-147-3519,2022-09-11,60,Care Hospital,11,87247,Active,2025-12-12T07:51:19.490093
890,EMP0890,Michael Miller,Doctor,Pediatrics,employee890@healthcare.com,+1-228-253-2853,2021-06-04,30,Care Hospital,8,102499,Active,2025-12-12T07:51:19.490093
891,EMP0891,Maria Moore,Administrator,Neurology,employee891@healthcare.com,+1-692-339-3626,2023-01-30,60,Care Hospital,1,112086,On Leave,2025-12-12T07:51:19.490093
892,EMP0892,James Wilson,Receptionist,Pediatrics,employee892@healthcare.com,+1-810-685-6577,2022-05-19,60,Metro Clinic,10,52736,Active,2025-12-12T07:51:19.490093
893,EMP0893,Robert Smith,Pharmacist,Emergency,employee893@healthcare.com,+1-988-263-9219,2024-03-19,30,Central Hospital,2,123442,Active,2025-12-12T07:51:19.490093
894,EMP0894,Jessica Wilson,Doctor,Orthopedics,employee894@healthcare.com,+1-815-288-4801,2021-12-12,30,General Medical Center,10,131617,Active,2025-12-12T07:51:19.490093
895,EMP0895,Robert Davis,Pharmacist,Surgery,employee895@healthcare.com,+1-896-757-3760,2022-06-26,60,City Hospital,11,50276,On Leave,2025-12-12T07:51:19.490093
896,EMP0896,James Anderson,Administrator,Emergency,employee896@healthcare.com,+1-603-577-1791,2023-08-07,90,Central Hospital,11,53540,Active,2025-12-12T07:51:19.490093
897,EMP0897,John Miller,Receptionist,Cardiology,employee897@healthcare.com,+1-858-567-2602,2025-01-01,90,Care Hospital,3,148897,Active,2025-12-12T07:51:19.490093
898,EMP0898,Lisa Brown,Nurse,Surgery,employee898@healthcare.com,+1-386-221-2557,2022-09-19,30,Care Hospital,0,48170,Active,2025-12-12T07:51:19.490093
899,EMP0899,Lisa Wilson,Doctor,Emergency,employee899@healthcare.com,+1-837-809-3653,2022-09-09,90,Care Hospital,10,114586,Active,2025-12-12T07:51:19.490093
900,EMP0900,Michael Anderson,Receptionist,Cardiology,employee900@healthcare.com,+1-877-155-9716,2023-10-11,30,Care Hospital,13,92273,On Leave,2025-12-12T07:51:19.490093
901,EMP0901,John Brown,Pharmacist,Neurology,employee901@healthcare.com,+1-333-597-7149,2022-01-25,30,City Hospital,13,84467,Active,2025-12-12T07:51:19.490093
902,EMP0902,Michael Miller,Nurse,Orthopedics,employee902@healthcare.com,+1-431-840-5396,2021-10-30,30,General Medical Center,15,93404,Active,2025-12-12T07:51:19.490093
903,EMP0903,David Brown,Nurse,Orthopedics,employee903@healthcare.com,+1-332-911-7620,2020-12-21,90,Metro Clinic,8,93278,On Leave,2025-12-12T07:51:19.490093
904,EMP0904,Michael Williams,Nurse,Cardiology,employee904@healthcare.com,+1-529-150-1889,2022-01-30,60,General Medical Center,2,89383,Active,2025-12-12T07:51:19.490093
905,EMP0905,John Taylor,Administrator,Surgery,employee905@healthcare.com,+1-660-431-3381,2022-09-22,30,Metro Clinic,9,100938,Active,2025-12-12T07:51:19.490093
906,EMP0906,Maria Taylor,Nurse,Pediatrics,employee906@healthcare.com,+1-928-463-1157,2022-05-31,90,General Medical Center,3,41650,Active,2025-12-12T07:51:19.497970
907,EMP0907,Maria Miller,Administrator,Surgery,employee907@healthcare.com,+1-670-724-2230,2022-04-21,90,Central Hospital,13,100808,Active,2025-12-12T07:51:19.497970
908,EMP0908,Sarah Wilson,Nurse,Neurology,employee908@healthcare.com,+1-431-969-3506,2022-03-24,60,Central Hospital,0,50489,Active,2025-12-12T07:51:19.497970
909,EMP0909,Jessica Taylor,Pharmacist,Neurology,employee909@healthcare.com,+1-443-120-3061,2023-04-02,30,Central Hospital,4,136729,Active,2025-12-12T07:51:19.497970
910,EMP0910,John Moore,Doctor,Surgery,employee910@healthcare.com,+1-329-814-8742,2025-05-26,60,Metro Clinic,12,63712,Active,2025-12-12T07:51:19.497970
911,EMP0911,David Davis,Nurse,Emergency,employee911@healthcare.com,+1-865-730-7125,2024-06-26,30,Metro Clinic,14,56726,Active,2025-12-12T07:51:19.497970
912,EMP0912,David Johnson,Nurse,Neurology,employee912@healthcare.com,+1-690-568-5157,2025-06-20,30,Central Hospital,2,59366,Active,2025-12-12T07:51:19.497970
913,EMP0913,John Johnson,Receptionist,Cardiology,employee913@healthcare.com,+1-218-879-8356,2024-07-14,90,City Hospital,2,98378,Active,2025-12-12T07:51:19.497970
914,EMP0914,David Davis,Doctor,Surgery,employee914@healthcare.com,+1-211-242-7787,2021-06-15,60,Central Hospital,5,137742,Active,2025-12-12T07:51:19.497970
915,EMP0915,Robert Miller,Receptionist,Emergency,employee915@healthcare.com,+1-993-491-6128,2025-02-27,60,City Hospital,12,96955,Active,2025-12-12T07:51:19.498555
916,EMP0916,John Anderson,Receptionist,Pediatrics,employee916@healthcare.com,+1-392-657-7411,2025-03-22,90,Care Hospital,4,53330,Active,2025-12-12T07:51:19.498555
917,EMP0917,David Taylor,Doctor,Emergency,employee917@healthcare.com,+1-663-893-9808,2025-03-09,90,City Hospital,11,120392,Active,2025-12-12T07:51:19.498555
918,EMP0918,Michael Moore,Pharmacist,Neurology,employee918@healthcare.com,+1-729-516-4806,2024-11-20,30,Metro Clinic,1,41094,Active,2025-12-12T07:51:19.498555
919,EMP0919,Lisa Anderson,Nurse,Emergency,employee919@healthcare.com,+1-808-583-9323,2022-04-14,30,General Medical Center,6,95077,Active,2025-12-12T07:51:19.498555
920,EMP0920,Maria Wilson,Doctor,Pediatrics,employee920@healthcare.com,+1-907-588-9553,2023-03-09,90,Metro Clinic,4,58362,Active,2025-12-12T07:51:19.498555
921,EMP0921,John Wilson,Nurse,Emergency,employee921@healthcare.com,+1-772-955-5614,2022-10-30,60,General Medical Center,6,70253,Active,2025-12-12T07:51:19.498555
922,EMP0922,Emily Davis,Receptionist,Surgery,employee922@healthcare.com,+1-412-273-2278,2021-09-21,90,Metro Clinic,10,135085,Active,2025-12-12T07:51:19.498555
923,EMP0923,Sarah Miller,Receptionist,Pediatrics,employee923@healthcare.com,+1-732-626-2903,2022-12-31,30,Care Hospital,14,84617,Active,2025-12-12T07:51:19.498555
924,EMP0924,James Wilson,Pharmacist,Orthopedics,employee924@healthcare.com,+1-794-425-5346,2023-02-15,90,Care Hospital,7,112618,On Leave,2025-12-12T07:51:19.498555
925,EMP0925,Robert Brown,Nurse,Cardiology,employee925@healthcare.com,+1-852-164-5445,2024-05-16,60,City Hospital,14,95066,Active,2025-12-12T07:51:19.498555
926,EMP0926,Jessica Brown,Pharmacist,Surgery,employee926@healthcare.com,+1-763-301-5789,2024-05-23,90,Central Hospital,0,52193,Active,2025-12-12T07:51:19.498555
927,EMP0927,Sarah Wilson,Administrator,Neurology,employee927@healthcare.com,+1-236-529-1031,2021-04-20,90,General Medical Center,13,148343,Active,2025-12-12T07:51:19.498555
928,EMP0928,John Anderson,Nurse,Orthopedics,employee928@healthcare.com,+1-703-872-9256,2022-04-21,30,City Hospital,5,51908,Active,2025-12-12T07:51:19.498555
929,EMP0929,John Williams,Lab Technician,Surgery,employee929@healthcare.com,+1-282-103-3624,2022-03-31,30,Care Hospital,5,51828,Active,2025-12-12T07:51:19.498555
930,EMP0930,Lisa Miller,Pharmacist,Orthopedics,employee930@healthcare.com,+1-402-986-8170,2020-12-25,60,Care Hospital,6,69149,Active,2025-12-12T07:51:19.498555
931,EMP0931,Emily Taylor,Pharmacist,Pediatrics,employee931@healthcare.com,+1-397-467-3155,2024-11-07,60,Care Hospital,4,63398,On Leave,2025-12-12T07:51:19.498555
932,EMP0932,John Johnson,Doctor,Orthopedics,employee932@healthcare.com,+1-382-954-2770,2024-01-07,30,Central Hospital,13,70990,Active,2025-12-12T07:51:19.498555
933,EMP0933,Jessica Miller,Nurse,Orthopedics,employee933@healthcare.com,+1-988-445-3731,2024-02-13,90,Central Hospital,6,148491,Active,2025-12-12T07:51:19.498555
934,EMP0934,Jessica Taylor,Pharmacist,Neurology,employee934@healthcare.com,+1-834-671-2825,2025-08-27,30,General Medical Center,1,60322,Active,2025-12-12T07:51:19.498555
935,EMP0935,John Anderson,Nurse,Cardiology,employee935@healthcare.com,+1-641-941-2808,2022-11-05,30,City Hospital,1,47834,On Leave,2025-12-12T07:51:19.498555
936,EMP0936,John Wilson,Nurse,Emergency,employee936@healthcare.com,+1-403-801-6097,2024-03-23,60,Central Hospital,11,51328,On Leave,2025-12-12T07:51:19.498555
937,EMP0937,Sarah Taylor,Lab Technician,Pediatrics,employee937@healthcare.com,+1-738-423-6462,2022-06-10,30,Metro Clinic,13,80609,Active,2025-12-12T07:51:19.498555
938,EMP0938,Lisa Miller,Pharmacist,Emergency,employee938@healthcare.com,+1-636-855-7499,2024-11-14,90,Central Hospital,10,91261,Active,2025-12-12T07:51:19.498555
939,EMP0939,Maria Moore,Receptionist,Pediatrics,employee939@healthcare.com,+1-880-537-4495,2024-12-16,90,Care Hospital,11,109673,Active,2025-12-12T07:51:19.498555
940,EMP0940,Emily Miller,Nurse,Pediatrics,employee940@healthcare.com,+1-780-505-4744,2024-02-23,90,General Medical Center,12,125437,Active,2025-12-12T07:51:19.498555
941,EMP0941,Jessica Brown,Doctor,Orthopedics,employee941@healthcare.com,+1-744-789-7309,2024-08-25,60,Care Hospital,3,69268,Active,2025-12-12T07:51:19.498555
942,EMP0942,Michael Taylor,Doctor,Neurology,employee942@healthcare.com,+1-960-876-2600,2025-08-09,30,General Medical Center,10,135786,Active,2025-12-12T07:51:19.498555
943,EMP0943,Michael Miller,Doctor,Surgery,employee943@healthcare.com,+1-607-525-6218,2023-06-04,30,Care Hospital,0,70372,On Leave,2025-12-12T07:51:19.498555
944,EMP0944,Emily Wilson,Lab Technician,Neurology,employee944@healthcare.com,+1-427-808-8352,2024-02-09,30,Metro Clinic,2,97901,Active,2025-12-12T07:51:19.498555
945,EMP0945,Lisa Wilson,Administrator,Neurology,employee945@healthcare.com,+1-521-411-1850,2022-08-15,30,Metro Clinic,11,130694,Active,2025-12-12T07:51:19.498555
946,EMP0946,Robert Brown,Administrator,Emergency,employee946@healthcare.com,+1-466-706-4733,2025-05-13,60,General Medical Center,2,74555,On Leave,2025-12-12T07:51:19.498555
